run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n10-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170129Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,129.4994027927873,129.4994027927873,30,warmup==false; include all finished decisions,13.543913333333334,11.81235,6.136105549250292,2.3762,25.6693,23.206605,24.980579,11.386829416666664,15.7470235,scipy.stats.bootstrap percentile 10000 resamples 95%,10,25,x509,valid_active,False
n10-identities_c25-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170129Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,129.4994027927873,129.4994027927873,30,warmup==false AND observed_outcome==ACCEPTED,13.543913333333334,11.81235,6.136105549250292,2.3762,25.6693,23.206605,24.980579,11.386829416666664,15.7470235,scipy.stats.bootstrap percentile 10000 resamples 95%,10,25,x509,valid_active,False
n10-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170130Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,46.08137787008354,46.08137787008354,30,warmup==false; include all finished decisions,313.45467,333.50315,72.56320506581997,108.0071,441.353,403.307625,431.87142100000005,287.1252041666667,338.5493521666665,scipy.stats.bootstrap percentile 10000 resamples 95%,10,25,blockchain,valid_active,False
n10-identities_c25-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170130Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,46.08137787008354,46.08137787008354,30,warmup==false AND observed_outcome==ACCEPTED,313.45467,333.50315,72.56320506581997,108.0071,441.353,403.307625,431.87142100000005,287.1252041666667,338.5493521666665,scipy.stats.bootstrap percentile 10000 resamples 95%,10,25,blockchain,valid_active,False
n10-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170132Z,all_finished,52,2,50,50,0,0,0,0,0.0,,0,0,191.3406859185289,191.3406859185289,50,warmup==false; include all finished decisions,17.52997,17.204900000000002,5.017777747180722,10.0551,30.0422,26.685665,28.963759,16.165462650000002,18.9461887,scipy.stats.bootstrap percentile 10000 resamples 95%,10,50,x509,valid_active,False
n10-identities_c50-conc_mech-x509-1backend_valid-active_r50_audit-off_20260903T170132Z,accepted_only,52,2,50,50,0,0,0,0,0.0,,0,0,191.3406859185289,191.3406859185289,50,warmup==false AND observed_outcome==ACCEPTED,17.52997,17.204900000000002,5.017777747180722,10.0551,30.0422,26.685665,28.963759,16.165462650000002,18.9461887,scipy.stats.bootstrap percentile 10000 resamples 95%,10,50,x509,valid_active,False
n10-identities_c50-conc_mech-blockchain-1backend_valid-active_r50_audit-off_20260903T170133Z,all_finished,52,2,50,50,0,0,0,0,0.0,,0,0,30.26331016699634,30.26331016699634,50,warmup==false; include all finished decisions,660.24652,688.0358,202.40546913330647,142.1877,1160.901,896.0578849999999,1076.9575319999997,602.5418698000001,715.4144122499999,scipy.stats.bootstrap percentile 10000 resamples 95%,10,50,blockchain,valid_active,False
n10-identities_c50-conc_mech-blockchain-1backend_valid-active_r50_audit-off_20260903T170133Z,accepted_only,52,2,50,50,0,0,0,0,0.0,,0,0,30.26331016699634,30.26331016699634,50,warmup==false AND observed_outcome==ACCEPTED,660.24652,688.0358,202.40546913330647,142.1877,1160.901,896.0578849999999,1076.9575319999997,602.5418698000001,715.4144122499999,scipy.stats.bootstrap percentile 10000 resamples 95%,10,50,blockchain,valid_active,False
n50-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170136Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,177.93488769406486,177.93488769406486,30,warmup==false; include all finished decisions,2.3790633333333333,2.0441000000000003,1.333328071091627,1.1383,7.5126,4.744024999999998,6.835189000000002,1.9599974166666667,2.897238999999999,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,x509,valid_active,False
n50-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170136Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,177.93488769406486,177.93488769406486,30,warmup==false AND observed_outcome==ACCEPTED,2.3790633333333333,2.0441000000000003,1.333328071091627,1.1383,7.5126,4.744024999999998,6.835189000000002,1.9599974166666667,2.897238999999999,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,x509,valid_active,False
n50-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170138Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,38.52025221515919,38.52025221515919,30,warmup==false; include all finished decisions,23.81674666666667,23.0867,5.30226285582202,17.2892,38.1209,33.98696,37.086905,22.088731083333336,25.80593624999999,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,blockchain,valid_active,False
n50-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170138Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,38.52025221515919,38.52025221515919,30,warmup==false AND observed_outcome==ACCEPTED,23.81674666666667,23.0867,5.30226285582202,17.2892,38.1209,33.98696,37.086905,22.088731083333336,25.80593624999999,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,blockchain,valid_active,False
n50-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170259Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,143.52604256049798,143.52604256049798,30,warmup==false; include all finished decisions,8.080819999999997,7.621700000000001,2.7138640147621045,3.8244,16.1268,12.50955,15.159882000000003,7.179247583333334,9.073216333333333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,x509,valid_active,False
n50-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170259Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,143.52604256049798,143.52604256049798,30,warmup==false AND observed_outcome==ACCEPTED,8.080819999999997,7.621700000000001,2.7138640147621045,3.8244,16.1268,12.50955,15.159882000000003,7.179247583333334,9.073216333333333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,x509,valid_active,False
n50-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170300Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,38.68303853205227,38.68303853205227,30,warmup==false; include all finished decisions,99.40440333333336,91.5147,28.82024222350868,61.2428,164.0892,151.82338999999996,163.042909,89.52228591666665,109.92870858333336,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,blockchain,valid_active,False
n50-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170300Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,38.68303853205227,38.68303853205227,30,warmup==false AND observed_outcome==ACCEPTED,99.40440333333336,91.5147,28.82024222350868,61.2428,164.0892,151.82338999999996,163.042909,89.52228591666665,109.92870858333336,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,blockchain,valid_active,False
n50-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170302Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,129.1281183359283,129.1281183359283,30,warmup==false; include all finished decisions,15.09622,14.4827,4.9135374142226205,6.449,25.9014,23.41832999999999,25.563231,13.394409499999998,16.858450666666666,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,x509,valid_active,False
n50-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260903T170302Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,129.1281183359283,129.1281183359283,30,warmup==false AND observed_outcome==ACCEPTED,15.09622,14.4827,4.9135374142226205,6.449,25.9014,23.41832999999999,25.563231,13.394409499999998,16.858450666666666,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,x509,valid_active,False
n50-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170304Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,41.78895740735437,41.78895740735437,30,warmup==false; include all finished decisions,173.2691966666667,150.60105,59.09544467557361,96.524,283.4054,264.199575,278.49193,152.92758908333337,194.5703455833333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,blockchain,valid_active,False
n50-identities_c10-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260903T170304Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,41.78895740735437,41.78895740735437,30,warmup==false AND observed_outcome==ACCEPTED,173.2691966666667,150.60105,59.09544467557361,96.524,283.4054,264.199575,278.49193,152.92758908333337,194.5703455833333,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,blockchain,valid_active,False
