utc_timestamp,cpu_percent,rss_bytes,available_memory_bytes,net_bytes_sent,net_bytes_recv,pid,name
2026-09-03T17:10:16.357721+00:00,84.8,237670400,1702363136,357877042,1583124187,9384,python.exe
2026-09-03T17:10:17.544556+00:00,0.0,243400704,1697824768,357883583,1583126534,9384,python.exe
2026-09-03T17:10:18.743064+00:00,0.0,249425920,1723805696,357890260,1583129499,9384,python.exe
2026-09-03T17:10:19.260936+00:00,87.5,238747648,1732919296,357894801,1583130451,9384,python.exe
2026-09-03T17:10:20.405056+00:00,97.9,244420608,1728806912,357903915,1583144426,9384,python.exe
2026-09-03T17:10:21.673854+00:00,77.7,244674560,1728311296,357910335,1583146795,9384,python.exe
2026-09-03T17:10:22.193176+00:00,114.3,239996928,1724157952,357914887,1583148206,9384,python.exe
2026-09-03T17:10:23.472099+00:00,0.0,244801536,1715687424,357925952,1583151358,9384,python.exe
2026-09-03T17:10:24.590612+00:00,0.0,239824896,1725313024,357935496,1583154062,9384,python.exe
2026-09-03T17:10:25.120285+00:00,129.8,241983488,1711173632,357937572,1583154825,9384,python.exe
2026-09-03T17:10:26.798620+00:00,0.0,237985792,1661505536,357944702,1583157620,9384,python.exe
2026-09-03T17:10:27.973274+00:00,112.9,236953600,1653809152,357949460,1583159344,9384,python.exe
2026-09-03T17:10:28.491161+00:00,114.6,240254976,1686188032,357953841,1583160452,9384,python.exe
2026-09-03T17:10:29.046486+00:00,104.1,243044352,1675173888,357956077,1583162252,9384,python.exe
2026-09-03T17:10:31.333115+00:00,0.0,242491392,1646215168,357968708,1583166258,9384,python.exe
2026-09-03T17:18:57.844975+00:00,78.7,232660992,1213116416,361991896,1596362404,9384,python.exe
2026-09-03T17:18:58.361682+00:00,87.7,232824832,1227071488,361992991,1596363129,9384,python.exe
2026-09-03T17:18:59.612167+00:00,0.0,239063040,1248645120,362002659,1596365409,9384,python.exe
2026-09-03T17:19:01.086533+00:00,0.0,239484928,1235329024,362008506,1596368395,9384,python.exe
2026-09-03T17:19:01.604997+00:00,111.5,234663936,1232855040,362009545,1596369365,9384,python.exe
2026-09-03T17:19:02.925434+00:00,0.0,240304128,1144619008,362016646,1596371459,9384,python.exe
2026-09-03T17:19:04.299681+00:00,0.0,240390144,1146417152,362023772,1596374587,9384,python.exe
2026-09-03T17:19:04.816415+00:00,96.8,241750016,1130799104,362030747,1596383212,9384,python.exe
2026-09-03T17:19:06.480536+00:00,49.7,241463296,1479749632,362039217,1596387372,9384,python.exe
2026-09-03T17:19:07.740371+00:00,0.0,244875264,1680687104,362045468,1596389406,9384,python.exe
2026-09-03T17:19:08.258802+00:00,102.5,246644736,1664978944,362046508,1596390065,9384,python.exe
2026-09-03T17:19:09.500189+00:00,95.6,242806784,1700569088,362052810,1596392225,9384,python.exe
2026-09-03T17:19:10.025639+00:00,113.0,238919680,1702060032,362057388,1596393796,9384,python.exe
2026-09-03T17:19:11.444855+00:00,0.0,239616000,1673674752,362064333,1596396907,9384,python.exe
2026-09-03T17:19:11.978872+00:00,90.7,244203520,1666834432,362065190,1596397430,9384,python.exe
2026-09-03T17:19:12.512501+00:00,108.3,246648832,1650442240,362066318,1596398310,9384,python.exe
