run_id,latency_set,n_submitted,n_warmup_excluded,n_measured,n_accepted,n_expected_rejection,n_unexpected,n_timeout,n_internal_error,failure_rate_pct,attack_rejection_rate_pct,false_acceptances,false_rejections,completed_throughput_rps,offered_load_rps,n,filter_rule,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,ci95_low_ms,ci95_high_ms,ci_method,n_identities,concurrency,mechanism,scenario,audit_tx
n50-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234435Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.38664287473686,63.34575239971932,30,warmup==false; include all finished decisions,3.465406666666667,2.8122,1.5734288813866386,1.9443,8.0523,6.900584999999996,7.923801000000001,2.953340666666667,4.055591416666666,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,x509,valid_active,False
n50-identities_c1-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234435Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.38664287473686,63.34575239971932,30,warmup==false AND observed_outcome==ACCEPTED,3.465406666666667,2.8122,1.5734288813866386,1.9443,8.0523,6.900584999999996,7.923801000000001,2.953340666666667,4.055591416666666,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,x509,valid_active,False
n50-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234437Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,28.966912447742324,30.89803994425848,30,warmup==false; include all finished decisions,21.075983333333333,19.51335,6.666965613255654,14.7332,51.3061,29.166834999999978,45.87486400000002,19.120416666666667,23.66980791666667,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,blockchain,valid_active,False
n50-identities_c1-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234437Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,28.966912447742324,30.89803994425848,30,warmup==false AND observed_outcome==ACCEPTED,21.075983333333333,19.51335,6.666965613255654,14.7332,51.3061,29.166834999999978,45.87486400000002,19.120416666666667,23.66980791666667,scipy.stats.bootstrap percentile 10000 resamples 95%,50,1,blockchain,valid_active,False
n50-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234439Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.49370853948347,63.45995577544904,30,warmup==false; include all finished decisions,14.12696,12.01265,6.694840350835292,3.4978,30.028,26.459099999999985,29.620985,11.808426833333336,16.594583833333335,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,x509,valid_active,False
n50-identities_c5-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234439Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.49370853948347,63.45995577544904,30,warmup==false AND observed_outcome==ACCEPTED,14.12696,12.01265,6.694840350835292,3.4978,30.028,26.459099999999985,29.620985,11.808426833333336,16.594583833333335,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,x509,valid_active,False
n50-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234441Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,28.662471499945223,30.573302933274903,30,warmup==false; include all finished decisions,98.83863666666667,95.23735,30.91408543388332,33.311,168.4093,150.03515499999995,165.786598,87.89960316666667,109.85528824999996,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,blockchain,valid_active,False
n50-identities_c5-conc_mech-blockchain-1backend_valid-active_r30_audit-off_20260824T234441Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,28.662471499945223,30.573302933274903,30,warmup==false AND observed_outcome==ACCEPTED,98.83863666666667,95.23735,30.91408543388332,33.311,168.4093,150.03515499999995,165.786598,87.89960316666667,109.85528824999996,scipy.stats.bootstrap percentile 10000 resamples 95%,50,5,blockchain,valid_active,False
n50-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234443Z,all_finished,32,2,30,30,0,0,0,0,0.0,,0,0,59.555808953881126,63.526196217473206,30,warmup==false; include all finished decisions,32.67796666666667,30.92005,17.662401692965716,7.9199,68.0568,59.27747,65.88316300000001,26.6524235,38.900975083333336,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,x509,valid_active,False
n50-identities_c10-conc_mech-x509-1backend_valid-active_r30_audit-off_20260824T234443Z,accepted_only,32,2,30,30,0,0,0,0,0.0,,0,0,59.555808953881126,63.526196217473206,30,warmup==false AND observed_outcome==ACCEPTED,32.67796666666667,30.92005,17.662401692965716,7.9199,68.0568,59.27747,65.88316300000001,26.6524235,38.900975083333336,scipy.stats.bootstrap percentile 10000 resamples 95%,50,10,x509,valid_active,False
