utc_timestamp,cpu_percent,rss_bytes,available_memory_bytes,net_bytes_sent,net_bytes_recv,pid,name
2026-08-31T02:36:35.775177+00:00,0.0,211603456,2275315712,263663324,1450669123,3836,python.exe
2026-08-31T02:36:36.288538+00:00,0.0,211603456,2270949376,263663325,1450669183,3836,python.exe
2026-08-31T02:36:36.802910+00:00,0.0,211603456,2271707136,263663325,1450669183,3836,python.exe
2026-08-31T02:36:37.315522+00:00,0.0,211603456,2272239616,263663503,1450669309,3836,python.exe
2026-08-31T02:36:37.832904+00:00,0.0,211603456,2272706560,263663586,1450669447,3836,python.exe
2026-08-31T02:36:38.347730+00:00,0.0,211603456,2277089280,263663661,1450669983,3836,python.exe
2026-08-31T02:36:38.861368+00:00,0.0,211603456,2276954112,263663769,1450670043,3836,python.exe
2026-08-31T02:36:39.376275+00:00,0.0,211603456,2276450304,263663770,1450670043,3836,python.exe
2026-08-31T02:36:39.890784+00:00,3.0,211603456,2276806656,263663824,1450670103,3836,python.exe
2026-08-31T02:36:40.404267+00:00,0.0,211603456,2282749952,263663971,1450670196,3836,python.exe
2026-08-31T02:36:40.917969+00:00,3.0,211603456,2280497152,263664026,1450670262,3836,python.exe
2026-08-31T02:36:41.435471+00:00,0.0,211603456,2279079936,263664081,1450670328,3836,python.exe
2026-08-31T02:36:41.953177+00:00,9.1,211603456,2275246080,263664081,1450670328,3836,python.exe
2026-08-31T02:36:42.466752+00:00,0.0,211603456,2271854592,263666607,1450670692,3836,python.exe
2026-08-31T02:36:42.980481+00:00,0.0,211603456,2272837632,263666661,1450670939,3836,python.exe
2026-08-31T02:36:43.496404+00:00,3.0,211603456,2283442176,263670829,1450671629,3836,python.exe
2026-08-31T02:36:44.011144+00:00,3.0,211603456,2264776704,263671004,1450671689,3836,python.exe
2026-08-31T02:36:44.525671+00:00,0.0,211603456,2257190912,263671152,1450671782,3836,python.exe
2026-08-31T02:36:45.040741+00:00,0.0,211603456,2255114240,263671671,1450672788,3836,python.exe
2026-08-31T02:36:45.559351+00:00,0.0,211603456,2249871360,263671930,1450673138,3836,python.exe
2026-08-31T02:36:46.078513+00:00,3.0,211603456,2253512704,263671930,1450673138,3836,python.exe
2026-08-31T02:36:46.597974+00:00,0.0,211603456,2258141184,263671930,1450673138,3836,python.exe
2026-08-31T02:36:47.111540+00:00,0.0,211603456,2231173120,263672161,1450673330,3836,python.exe
2026-08-31T02:36:47.626222+00:00,0.0,211603456,2253201408,263672217,1450673396,3836,python.exe
2026-08-31T02:36:48.142958+00:00,0.0,211603456,2246184960,263672292,1450673489,3836,python.exe
2026-08-31T02:36:48.658397+00:00,0.0,211603456,2247647232,263672722,1450673644,3836,python.exe
2026-08-31T02:36:49.172932+00:00,0.0,211603456,2243510272,263683981,1450693172,3836,python.exe
2026-08-31T02:36:49.686917+00:00,3.0,211603456,2251825152,263684470,1450696337,3836,python.exe
2026-08-31T02:36:50.201289+00:00,0.0,211603456,2238242816,263690251,1450707808,3836,python.exe
2026-08-31T02:36:50.718453+00:00,3.0,211603456,2242777088,263694523,1450711159,3836,python.exe
2026-08-31T02:36:51.233605+00:00,3.0,211603456,2230636544,263696024,1450711771,3836,python.exe
2026-08-31T02:36:51.753635+00:00,3.0,211603456,2223312896,263701673,1450718235,3836,python.exe
2026-08-31T02:36:52.268757+00:00,0.0,211603456,2229501952,263701673,1450718235,3836,python.exe
2026-08-31T02:36:52.786852+00:00,0.0,211603456,2268508160,263701728,1450718235,3836,python.exe
2026-08-31T02:36:53.303794+00:00,3.0,211603456,2265206784,263701875,1450718394,3836,python.exe
2026-08-31T02:36:53.817623+00:00,3.0,211603456,2279075840,263702154,1450718652,3836,python.exe
2026-08-31T02:36:54.330746+00:00,0.0,211603456,2279108608,263702154,1450718652,3836,python.exe
2026-08-31T02:36:54.845755+00:00,0.0,211603456,2284879872,263702196,1450718712,3836,python.exe
2026-08-31T02:36:55.358943+00:00,0.0,211603456,2279735296,263702196,1450718712,3836,python.exe
2026-08-31T02:36:55.873834+00:00,0.0,211603456,2275205120,263702464,1450719016,3836,python.exe
2026-08-31T02:36:56.387798+00:00,3.0,211603456,2261188608,263702464,1450719016,3836,python.exe
2026-08-31T02:36:56.903037+00:00,3.0,211603456,2264055808,263702604,1450719223,3836,python.exe
2026-08-31T02:36:57.421852+00:00,3.0,211603456,2256793600,263702604,1450719223,3836,python.exe
2026-08-31T02:36:57.936038+00:00,0.0,211603456,2271019008,263702686,1450719361,3836,python.exe
2026-08-31T02:36:58.449370+00:00,3.0,211603456,2267430912,263702686,1450719361,3836,python.exe
2026-08-31T02:36:58.964753+00:00,3.0,211603456,2270236672,263702686,1450719361,3836,python.exe
2026-08-31T02:36:59.478816+00:00,3.0,211603456,2271125504,263702686,1450719361,3836,python.exe
2026-08-31T02:36:59.994440+00:00,0.0,211603456,2274013184,263702686,1450719361,3836,python.exe
2026-08-31T02:37:00.508809+00:00,0.0,211603456,2270658560,263703090,1450719738,3836,python.exe
2026-08-31T02:37:01.031948+00:00,0.0,211603456,2269659136,263703090,1450719738,3836,python.exe
2026-08-31T02:37:01.554900+00:00,0.0,211603456,2272587776,263712174,1450723473,3836,python.exe
2026-08-31T02:37:02.073216+00:00,0.0,211603456,2255417344,263712484,1450742802,3836,python.exe
2026-08-31T02:37:02.589646+00:00,0.0,211603456,2261618688,263712818,1450743176,3836,python.exe
2026-08-31T02:37:03.104254+00:00,0.0,211603456,2261430272,263712889,1450743243,3836,python.exe
2026-08-31T02:37:03.618212+00:00,0.0,211603456,2268631040,263712889,1450743243,3836,python.exe
2026-08-31T02:37:04.132536+00:00,0.0,211603456,2257821696,263712889,1450743243,3836,python.exe
2026-08-31T02:37:04.646494+00:00,0.0,211603456,2263683072,263712889,1450743243,3836,python.exe
2026-08-31T02:37:05.160994+00:00,0.0,211603456,2258030592,263713011,1450743243,3836,python.exe
2026-08-31T02:37:05.675763+00:00,3.0,211603456,2262159360,263713065,1450743361,3836,python.exe
2026-08-31T02:37:06.358672+00:00,0.0,211603456,2255056896,263713913,1450744283,3836,python.exe
2026-08-31T02:37:06.873488+00:00,0.0,211603456,2255233024,263713913,1450744283,3836,python.exe
2026-08-31T02:37:07.387116+00:00,3.0,211603456,2260918272,263713913,1450744283,3836,python.exe
2026-08-31T02:37:07.914003+00:00,3.0,211603456,2272555008,263713913,1450744283,3836,python.exe
2026-08-31T02:37:08.426865+00:00,3.0,211603456,2256990208,263713913,1450744283,3836,python.exe
2026-08-31T02:37:08.940700+00:00,0.0,211603456,2268950528,263713913,1450744283,3836,python.exe
2026-08-31T02:37:09.454077+00:00,0.0,211603456,2259836928,263713913,1450744283,3836,python.exe
2026-08-31T02:37:09.970442+00:00,0.0,211603456,2270937088,263717730,1450751167,3836,python.exe
2026-08-31T02:37:10.483661+00:00,3.0,211603456,2258264064,263720265,1450759203,3836,python.exe
2026-08-31T02:37:10.996703+00:00,0.0,211603456,2264838144,263720451,1450759323,3836,python.exe
2026-08-31T02:37:11.513334+00:00,3.0,211603456,2259251200,263720451,1450759323,3836,python.exe
2026-08-31T02:37:12.028378+00:00,3.0,211603456,2269560832,263720451,1450759383,3836,python.exe
2026-08-31T02:37:12.545727+00:00,3.0,211603456,2260623360,263724293,1450760381,3836,python.exe
2026-08-31T02:37:13.059746+00:00,3.0,211603456,2260975616,263724615,1450760441,3836,python.exe
2026-08-31T02:37:13.574275+00:00,3.0,211603456,2266619904,263728753,1450761394,3836,python.exe
2026-08-31T02:37:14.088453+00:00,0.0,211603456,2268733440,263728753,1450761454,3836,python.exe
2026-08-31T02:37:14.601991+00:00,0.0,211603456,2269286400,263728753,1450761454,3836,python.exe
2026-08-31T02:37:15.114939+00:00,3.0,211603456,2255351808,263728753,1450761454,3836,python.exe
2026-08-31T02:37:15.629707+00:00,0.0,211603456,2267807744,263728956,1450761678,3836,python.exe
2026-08-31T02:37:16.142439+00:00,0.0,211603456,2256732160,263729073,1450761860,3836,python.exe
2026-08-31T02:37:16.655661+00:00,3.0,211603456,2269880320,263729073,1450761860,3836,python.exe
2026-08-31T02:37:17.169111+00:00,0.0,211603456,2254557184,263729074,1450761860,3836,python.exe
2026-08-31T02:37:17.681929+00:00,3.0,211603456,2267291648,263729264,1450762211,3836,python.exe
2026-08-31T02:37:18.195657+00:00,0.0,211603456,2255044608,263729340,1450762304,3836,python.exe
2026-08-31T02:37:18.722872+00:00,3.0,211603456,2265530368,263745142,1450768481,3836,python.exe
2026-08-31T02:37:19.237250+00:00,0.0,211603456,2253893632,263745662,1450769461,3836,python.exe
2026-08-31T02:37:19.752021+00:00,0.0,211603456,2264670208,263745662,1450769461,3836,python.exe
2026-08-31T02:37:20.265043+00:00,3.0,211603456,2255044608,263745810,1450769554,3836,python.exe
2026-08-31T02:37:20.779213+00:00,0.0,211603456,2264371200,263745811,1450769554,3836,python.exe
2026-08-31T02:37:21.291391+00:00,3.1,211603456,2254532608,263745975,1450769818,3836,python.exe
2026-08-31T02:37:21.806139+00:00,0.0,211603456,2264727552,263746061,1450769959,3836,python.exe
2026-08-31T02:37:22.321986+00:00,0.0,211603456,2256572416,263746061,1450769959,3836,python.exe
2026-08-31T02:37:22.835429+00:00,0.0,211603456,2268184576,263746061,1450769959,3836,python.exe
2026-08-31T02:37:23.355824+00:00,3.0,211603456,2257969152,263746061,1450769959,3836,python.exe
2026-08-31T02:37:23.874481+00:00,3.0,211603456,2263924736,263746061,1450769959,3836,python.exe
2026-08-31T02:37:24.388026+00:00,0.0,211603456,2256605184,263746061,1450769959,3836,python.exe
2026-08-31T02:37:24.915976+00:00,5.9,211603456,2272993280,263746061,1450769959,3836,python.exe
2026-08-31T02:37:25.430717+00:00,0.0,211603456,2261241856,263746061,1450769959,3836,python.exe
2026-08-31T02:37:25.943300+00:00,0.0,211603456,2272530432,263746116,1450770025,3836,python.exe
2026-08-31T02:37:26.466441+00:00,0.0,211603456,2262519808,263768919,1450773515,3836,python.exe
2026-08-31T02:37:26.983957+00:00,0.0,211603456,2265223168,263768920,1450773515,3836,python.exe
2026-08-31T02:37:27.501472+00:00,0.0,211603456,2256527360,263768920,1450773515,3836,python.exe
2026-08-31T02:37:28.018121+00:00,0.0,211603456,2262515712,263769679,1450773976,3836,python.exe
2026-08-31T02:37:28.533891+00:00,0.0,211603456,2258157568,263777816,1450800317,3836,python.exe
2026-08-31T02:37:29.047870+00:00,0.0,211603456,2258710528,263777817,1450800377,3836,python.exe
2026-08-31T02:37:29.561183+00:00,0.0,211603456,2259255296,263777817,1450800377,3836,python.exe
2026-08-31T02:37:30.073980+00:00,3.0,211603456,2260492288,263777818,1450800437,3836,python.exe
2026-08-31T02:37:30.588714+00:00,0.0,211603456,2258292736,263779306,1450801409,3836,python.exe
2026-08-31T02:37:31.105114+00:00,0.0,211603456,2249379840,263779378,1450801537,3836,python.exe
2026-08-31T02:37:31.619991+00:00,0.0,211603456,2258403328,263779378,1450801537,3836,python.exe
2026-08-31T02:37:32.132716+00:00,0.0,211603456,2249498624,263779378,1450801597,3836,python.exe
2026-08-31T02:37:32.648263+00:00,0.0,211603456,2260094976,263779499,1450801663,3836,python.exe
2026-08-31T02:37:33.161937+00:00,6.1,211603456,2256642048,263779636,1450801790,3836,python.exe
2026-08-31T02:37:33.676137+00:00,0.0,211603456,2266222592,263779636,1450801790,3836,python.exe
2026-08-31T02:37:34.193440+00:00,0.0,211603456,2257756160,263779691,1450801916,3836,python.exe
2026-08-31T02:37:34.707998+00:00,3.0,211603456,2267914240,263779691,1450801916,3836,python.exe
2026-08-31T02:37:35.222462+00:00,0.0,211603456,2258706432,263779935,1450801976,3836,python.exe
2026-08-31T02:37:35.736553+00:00,0.0,211603456,2271739904,263780045,1450802226,3836,python.exe
